absoluteWindSpeed_knots	windDirectionDiff	significantWaveHeight_m	relativeWaveDirection	fuelFactorMain
11	0	4.5	110	1.00902261904762
11	0	4.5	120	1.00832857142857
11	0	4.5	130	1.00763452380952
11	0	4.5	140	1.00694047619048
11	0	4.5	150	1.00624642857143
11	0	4.5	160	1.00555238095238
11	0	4.5	170	1.00485833333333
11	10	4.5	0	1.01388095238095
11	10	4.5	10	1.01388095238095
11	10	4.5	20	1.01388095238095
11	10	4.5	30	1.01388095238095
11	10	4.5	40	1.01388095238095
11	10	4.5	50	1.0131869047619
11	10	4.5	60	1.01249285714286
11	10	4.5	70	1.01179880952381
11	10	4.5	80	1.01110476190476
11	10	4.5	90	1.01041071428571
11	10	4.5	100	1.00971666666667
11	10	4.5	110	1.00902261904762
11	10	4.5	120	1.00832857142857
11	10	4.5	130	1.00763452380952
11	10	4.5	140	1.00694047619048
11	10	4.5	150	1.00624642857143
11	10	4.5	160	1.00555238095238
11	10	4.5	170	1.00485833333333
11	20	4.5	0	1.01388095238095
11	20	4.5	10	1.01388095238095
11	20	4.5	20	1.01388095238095
11	20	4.5	30	1.01388095238095
11	20	4.5	40	1.01388095238095
11	20	4.5	50	1.0131869047619
11	20	4.5	60	1.01249285714286
11	20	4.5	70	1.01179880952381
11	20	4.5	80	1.01110476190476
11	20	4.5	90	1.01041071428571
11	20	4.5	100	1.00971666666667
11	20	4.5	110	1.00902261904762
11	20	4.5	120	1.00832857142857
11	20	4.5	130	1.00763452380952
11	20	4.5	140	1.00694047619048
11	20	4.5	150	1.00624642857143
11	20	4.5	160	1.00555238095238
11	20	4.5	170	1.00485833333333
11	30	4.5	0	1.01388095238095
11	30	4.5	10	1.01388095238095
11	30	4.5	20	1.01388095238095
11	30	4.5	30	1.01388095238095
11	30	4.5	40	1.01388095238095
11	30	4.5	50	1.0131869047619
11	30	4.5	60	1.01249285714286
11	30	4.5	70	1.01179880952381
11	30	4.5	80	1.01110476190476
11	30	4.5	90	1.01041071428571
11	30	4.5	100	1.00971666666667
11	30	4.5	110	1.00902261904762
11	30	4.5	120	1.00832857142857
11	30	4.5	130	1.00763452380952
11	30	4.5	140	1.00694047619048
11	30	4.5	150	1.00624642857143
11	30	4.5	160	1.00555238095238
11	30	4.5	170	1.00485833333333
11	40	4.5	0	1.01388095238095
11	40	4.5	10	1.01388095238095
11	40	4.5	20	1.01388095238095
11	40	4.5	30	1.01388095238095
11	40	4.5	40	1.01388095238095
11	40	4.5	50	1.0131869047619
11	40	4.5	60	1.01249285714286
11	40	4.5	70	1.01179880952381
11	40	4.5	80	1.01110476190476
11	40	4.5	90	1.01041071428571
11	40	4.5	100	1.00971666666667
11	40	4.5	110	1.00902261904762
11	40	4.5	120	1.00832857142857
11	40	4.5	130	1.00763452380952
11	40	4.5	140	1.00694047619048
11	40	4.5	150	1.00624642857143
11	40	4.5	160	1.00555238095238
11	40	4.5	170	1.00485833333333
11	50	4.5	0	1.01338492063492
11	50	4.5	10	1.01338492063492
11	50	4.5	20	1.01338492063492
11	50	4.5	30	1.01338492063492
11	50	4.5	40	1.01338492063492
11	50	4.5	50	1.01271567460317
11	50	4.5	60	1.01204642857143
11	50	4.5	70	1.01137718253968
11	50	4.5	80	1.01070793650794
11	50	4.5	90	1.01003869047619
11	50	4.5	100	1.00936944444444
11	50	4.5	110	1.0087001984127
11	50	4.5	120	1.00803095238095
11	50	4.5	130	1.00736170634921
11	50	4.5	140	1.00669246031746
11	50	4.5	150	1.00602321428571
11	50	4.5	160	1.00535396825397
11	50	4.5	170	1.00468472222222
11	60	4.5	0	1.01288888888889
11	60	4.5	10	1.01288888888889
11	60	4.5	20	1.01288888888889
11	60	4.5	30	1.01288888888889
11	60	4.5	40	1.01288888888889
11	60	4.5	50	1.01224444444444
11	60	4.5	60	1.0116
11	60	4.5	70	1.01095555555556
11	60	4.5	80	1.01031111111111
11	60	4.5	90	1.00966666666667
11	60	4.5	100	1.00902222222222
11	60	4.5	110	1.00837777777778
11	60	4.5	120	1.00773333333333
11	60	4.5	130	1.00708888888889
11	60	4.5	140	1.00644444444444
11	60	4.5	150	1.0058
11	60	4.5	160	1.00515555555556
11	60	4.5	170	1.00451111111111
11	0	5	0	1.01441666666667
11	0	5	10	1.01441666666667
11	0	5	20	1.01441666666667
11	0	5	30	1.01441666666667
11	0	5	40	1.01441666666667
11	0	5	50	1.01369583333333
11	0	5	60	1.012975
11	0	5	70	1.01225416666667
11	0	5	80	1.01153333333333
11	0	5	90	1.0108125
11	0	5	100	1.01009166666667
11	0	5	110	1.00937083333333
11	0	5	120	1.00865
11	0	5	130	1.00792916666667
11	0	5	140	1.00720833333333
11	0	5	150	1.0064875
11	0	5	160	1.00576666666667
11	0	5	170	1.00504583333333
11	10	5	0	1.01441666666667
11	10	5	10	1.01441666666667
11	10	5	20	1.01441666666667
11	10	5	30	1.01441666666667
11	10	5	40	1.01441666666667
11	10	5	50	1.01369583333333
11	10	5	60	1.012975
11	10	5	70	1.01225416666667
11	10	5	80	1.01153333333333
11	10	5	90	1.0108125
11	10	5	100	1.01009166666667
11	10	5	110	1.00937083333333
11	10	5	120	1.00865
11	10	5	130	1.00792916666667
11	10	5	140	1.00720833333333
11	10	5	150	1.0064875
11	10	5	160	1.00576666666667
11	10	5	170	1.00504583333333
11	20	5	0	1.01441666666667
11	20	5	10	1.01441666666667
11	20	5	20	1.01441666666667
11	20	5	30	1.01441666666667
11	20	5	40	1.01441666666667
11	20	5	50	1.01369583333333
11	20	5	60	1.012975
11	20	5	70	1.01225416666667
11	20	5	80	1.01153333333333
11	20	5	90	1.0108125
11	20	5	100	1.01009166666667
11	20	5	110	1.00937083333333
11	20	5	120	1.00865
11	20	5	130	1.00792916666667
11	20	5	140	1.00720833333333
11	20	5	150	1.0064875
11	20	5	160	1.00576666666667
11	20	5	170	1.00504583333333
11	30	5	0	1.01441666666667
11	30	5	10	1.01441666666667
11	30	5	20	1.01441666666667
11	30	5	30	1.01441666666667
11	30	5	40	1.01441666666667
11	30	5	50	1.01369583333333
11	30	5	60	1.012975
11	30	5	70	1.01225416666667
11	30	5	80	1.01153333333333
11	30	5	90	1.0108125
11	30	5	100	1.01009166666667
11	30	5	110	1.00937083333333
11	30	5	120	1.00865
11	30	5	130	1.00792916666667
11	30	5	140	1.00720833333333
11	30	5	150	1.0064875
11	30	5	160	1.00576666666667
11	30	5	170	1.00504583333333
11	40	5	0	1.01441666666667
11	40	5	10	1.01441666666667
11	40	5	20	1.01441666666667
11	40	5	30	1.01441666666667
11	40	5	40	1.01441666666667
11	40	5	50	1.01369583333333
11	40	5	60	1.012975
11	40	5	70	1.01225416666667
11	40	5	80	1.01153333333333
11	40	5	90	1.0108125
11	40	5	100	1.01009166666667
11	40	5	110	1.00937083333333
11	40	5	120	1.00865
11	40	5	130	1.00792916666667
11	40	5	140	1.00720833333333
11	40	5	150	1.0064875
11	40	5	160	1.00576666666667
11	40	5	170	1.00504583333333
11	50	5	0	1.01365277777778
11	50	5	10	1.01365277777778
11	50	5	20	1.01365277777778
11	50	5	30	1.01365277777778
11	50	5	40	1.01365277777778
11	50	5	50	1.01297013888889
11	50	5	60	1.0122875
11	50	5	70	1.01160486111111
11	50	5	80	1.01092222222222
11	50	5	90	1.01023958333333
11	50	5	100	1.00955694444444
11	50	5	110	1.00887430555556
11	50	5	120	1.00819166666667
11	50	5	130	1.00750902777778
11	50	5	140	1.00682638888889
11	50	5	150	1.00614375
11	50	5	160	1.00546111111111
11	50	5	170	1.00477847222222
11	60	5	0	1.01288888888889
11	60	5	10	1.01288888888889
11	60	5	20	1.01288888888889
11	60	5	30	1.01288888888889
11	60	5	40	1.01288888888889
11	60	5	50	1.01224444444444
11	60	5	60	1.0116
11	60	5	70	1.01095555555556
11	60	5	80	1.01031111111111
11	60	5	90	1.00966666666667
11	60	5	100	1.00902222222222
11	60	5	110	1.00837777777778
11	60	5	120	1.00773333333333
11	60	5	130	1.00708888888889
11	60	5	140	1.00644444444444
11	60	5	150	1.0058
11	60	5	160	1.00515555555556
11	60	5	170	1.00451111111111
11	0	5.5	0	1.01495238095238
11	0	5.5	10	1.01495238095238
11	0	5.5	20	1.01495238095238
11	0	5.5	30	1.01495238095238
11	0	5.5	40	1.01495238095238
11	0	5.5	50	1.01420476190476
11	0	5.5	60	1.01345714285714
11	0	5.5	70	1.01270952380952
11	0	5.5	80	1.0119619047619
11	0	5.5	90	1.01121428571429
11	0	5.5	100	1.01046666666667
11	0	5.5	110	1.00971904761905
11	0	5.5	120	1.00897142857143
11	0	5.5	130	1.00822380952381
11	0	5.5	140	1.00747619047619
11	0	5.5	150	1.00672857142857
11	0	5.5	160	1.00598095238095
11	0	5.5	170	1.00523333333333
11	10	5.5	0	1.01495238095238
11	10	5.5	10	1.01495238095238
11	10	5.5	20	1.01495238095238
11	10	5.5	30	1.01495238095238
11	10	5.5	40	1.01495238095238
11	10	5.5	50	1.01420476190476
11	10	5.5	60	1.01345714285714
11	10	5.5	70	1.01270952380952
11	10	5.5	80	1.0119619047619
11	10	5.5	90	1.01121428571429
11	10	5.5	100	1.01046666666667
11	10	5.5	110	1.00971904761905
11	10	5.5	120	1.00897142857143
11	10	5.5	130	1.00822380952381
11	10	5.5	140	1.00747619047619
11	10	5.5	150	1.00672857142857
11	10	5.5	160	1.00598095238095
11	10	5.5	170	1.00523333333333
11	20	5.5	0	1.01495238095238
11	20	5.5	10	1.01495238095238
11	20	5.5	20	1.01495238095238
11	20	5.5	30	1.01495238095238
11	20	5.5	40	1.01495238095238
11	20	5.5	50	1.01420476190476
11	20	5.5	60	1.01345714285714
11	20	5.5	70	1.01270952380952
11	20	5.5	80	1.0119619047619
11	20	5.5	90	1.01121428571429
11	20	5.5	100	1.01046666666667
11	20	5.5	110	1.00971904761905
11	20	5.5	120	1.00897142857143
11	20	5.5	130	1.00822380952381
11	20	5.5	140	1.00747619047619
11	20	5.5	150	1.00672857142857
11	20	5.5	160	1.00598095238095
11	20	5.5	170	1.00523333333333
11	30	5.5	0	1.01495238095238
11	30	5.5	10	1.01495238095238
11	30	5.5	20	1.01495238095238
11	30	5.5	30	1.01495238095238
11	30	5.5	40	1.01495238095238
11	30	5.5	50	1.01420476190476
11	30	5.5	60	1.01345714285714
11	30	5.5	70	1.01270952380952
11	30	5.5	80	1.0119619047619
11	30	5.5	90	1.01121428571429
11	30	5.5	100	1.01046666666667
11	30	5.5	110	1.00971904761905
11	30	5.5	120	1.00897142857143
11	30	5.5	130	1.00822380952381
11	30	5.5	140	1.00747619047619
11	30	5.5	150	1.00672857142857
11	30	5.5	160	1.00598095238095
11	30	5.5	170	1.00523333333333
11	40	5.5	0	1.01495238095238
11	40	5.5	10	1.01495238095238
11	40	5.5	20	1.01495238095238
11	40	5.5	30	1.01495238095238
11	40	5.5	40	1.01495238095238
11	40	5.5	50	1.01420476190476
11	40	5.5	60	1.01345714285714
11	40	5.5	70	1.01270952380952
11	40	5.5	80	1.0119619047619
11	40	5.5	90	1.01121428571429
11	40	5.5	100	1.01046666666667
11	40	5.5	110	1.00971904761905
11	40	5.5	120	1.00897142857143
11	40	5.5	130	1.00822380952381
11	40	5.5	140	1.00747619047619
11	40	5.5	150	1.00672857142857
11	40	5.5	160	1.00598095238095
11	40	5.5	170	1.00523333333333
11	50	5.5	0	1.01392063492063
11	50	5.5	10	1.01392063492063
11	50	5.5	20	1.01392063492063
11	50	5.5	30	1.01392063492063
11	50	5.5	40	1.01392063492063
11	50	5.5	50	1.0132246031746
11	50	5.5	60	1.01252857142857
11	50	5.5	70	1.01183253968254
11	50	5.5	80	1.01113650793651
11	50	5.5	90	1.01044047619048
11	50	5.5	100	1.00974444444444
11	50	5.5	110	1.00904841269841
11	50	5.5	120	1.00835238095238
11	50	5.5	130	1.00765634920635
11	50	5.5	140	1.00696031746032
11	50	5.5	150	1.00626428571429
11	50	5.5	160	1.00556825396825
11	50	5.5	170	1.00487222222222
11	60	5.5	0	1.01288888888889
11	60	5.5	10	1.01288888888889
11	60	5.5	20	1.01288888888889
11	60	5.5	30	1.01288888888889
11	60	5.5	40	1.01288888888889
11	60	5.5	50	1.01224444444444
11	60	5.5	60	1.0116
11	60	5.5	70	1.01095555555556
11	60	5.5	80	1.01031111111111
11	60	5.5	90	1.00966666666667
11	60	5.5	100	1.00902222222222
11	60	5.5	110	1.00837777777778
11	60	5.5	120	1.00773333333333
11	60	5.5	130	1.00708888888889
11	60	5.5	140	1.00644444444444
11	60	5.5	150	1.0058
11	60	5.5	160	1.00515555555556
11	60	5.5	170	1.00451111111111
11	0	6	0	1.0154880952381
11	0	6	10	1.0154880952381
11	0	6	20	1.0154880952381
11	0	6	30	1.0154880952381
11	0	6	40	1.0154880952381
11	0	6	50	1.01471369047619
11	0	6	60	1.01393928571429
11	0	6	70	1.01316488095238
11	0	6	80	1.01239047619048
11	0	6	90	1.01161607142857
11	0	6	100	1.01084166666667
11	0	6	110	1.01006726190476
11	0	6	120	1.00929285714286
11	0	6	130	1.00851845238095
11	0	6	140	1.00774404761905
11	0	6	150	1.00696964285714
11	0	6	160	1.00619523809524
11	0	6	170	1.00542083333333
11	10	6	0	1.0154880952381
11	10	6	10	1.0154880952381
11	10	6	20	1.0154880952381
11	10	6	30	1.0154880952381
11	10	6	40	1.0154880952381
11	10	6	50	1.01471369047619
11	10	6	60	1.01393928571429
11	10	6	70	1.01316488095238
11	10	6	80	1.01239047619048
11	10	6	90	1.01161607142857
11	10	6	100	1.01084166666667
11	10	6	110	1.01006726190476
11	10	6	120	1.00929285714286
11	10	6	130	1.00851845238095
11	10	6	140	1.00774404761905
11	10	6	150	1.00696964285714
11	10	6	160	1.00619523809524
11	10	6	170	1.00542083333333
11	20	6	0	1.0154880952381
11	20	6	10	1.0154880952381
11	20	6	20	1.0154880952381
11	20	6	30	1.0154880952381
11	20	6	40	1.0154880952381
11	20	6	50	1.01471369047619
11	20	6	60	1.01393928571429
11	20	6	70	1.01316488095238
11	20	6	80	1.01239047619048
11	20	6	90	1.01161607142857
11	20	6	100	1.01084166666667
11	20	6	110	1.01006726190476
11	20	6	120	1.00929285714286
11	20	6	130	1.00851845238095
11	20	6	140	1.00774404761905
11	20	6	150	1.00696964285714
11	20	6	160	1.00619523809524
11	20	6	170	1.00542083333333
11	30	6	0	1.0154880952381
11	30	6	10	1.0154880952381
11	30	6	20	1.0154880952381
11	30	6	30	1.0154880952381
11	30	6	40	1.0154880952381
11	30	6	50	1.01471369047619
11	30	6	60	1.01393928571429
11	30	6	70	1.01316488095238
11	30	6	80	1.01239047619048
11	30	6	90	1.01161607142857
11	30	6	100	1.01084166666667
11	30	6	110	1.01006726190476
11	30	6	120	1.00929285714286
11	30	6	130	1.00851845238095
11	30	6	140	1.00774404761905
11	30	6	150	1.00696964285714
11	30	6	160	1.00619523809524
11	30	6	170	1.00542083333333
11	40	6	0	1.0154880952381
11	40	6	10	1.0154880952381
11	40	6	20	1.0154880952381
11	40	6	30	1.0154880952381
11	40	6	40	1.0154880952381
11	40	6	50	1.01471369047619
11	40	6	60	1.01393928571429
11	40	6	70	1.01316488095238
11	40	6	80	1.01239047619048
11	40	6	90	1.01161607142857
11	40	6	100	1.01084166666667
11	40	6	110	1.01006726190476
11	40	6	120	1.00929285714286
11	40	6	130	1.00851845238095
11	40	6	140	1.00774404761905
11	40	6	150	1.00696964285714
11	40	6	160	1.00619523809524
11	40	6	170	1.00542083333333
11	50	6	0	1.01418849206349
11	50	6	10	1.01418849206349
11	50	6	20	1.01418849206349
11	50	6	30	1.01418849206349
11	50	6	40	1.01418849206349
11	50	6	50	1.01347906746032
11	50	6	60	1.01276964285714
11	50	6	70	1.01206021825397
11	50	6	80	1.01135079365079
11	50	6	90	1.01064136904762
11	50	6	100	1.00993194444444
11	50	6	110	1.00922251984127
11	50	6	120	1.0085130952381
11	50	6	130	1.00780367063492
11	50	6	140	1.00709424603175
11	50	6	150	1.00638482142857
11	50	6	160	1.0056753968254
11	50	6	170	1.00496597222222
11	60	6	0	1.01288888888889
11	60	6	10	1.01288888888889
11	60	6	20	1.01288888888889
11	60	6	30	1.01288888888889
11	60	6	40	1.01288888888889
11	60	6	50	1.01224444444444
11	60	6	60	1.0116
11	60	6	70	1.01095555555556
11	60	6	80	1.01031111111111
11	60	6	90	1.00966666666667
11	60	6	100	1.00902222222222
11	60	6	110	1.00837777777778
11	60	6	120	1.00773333333333
11	60	6	130	1.00708888888889
11	60	6	140	1.00644444444444
11	60	6	150	1.0058
11	60	6	160	1.00515555555556
11	60	6	170	1.00451111111111
11	0	6.5	0	1.01602380952381
11	0	6.5	10	1.01602380952381
11	0	6.5	20	1.01602380952381
11	0	6.5	30	1.01602380952381
11	0	6.5	40	1.01602380952381
11	0	6.5	50	1.01522261904762
11	0	6.5	60	1.01442142857143
11	0	6.5	70	1.01362023809524
11	0	6.5	80	1.01281904761905
11	0	6.5	90	1.01201785714286
11	0	6.5	100	1.01121666666667
11	0	6.5	110	1.01041547619048
11	0	6.5	120	1.00961428571429
11	0	6.5	130	1.0088130952381
11	0	6.5	140	1.0080119047619
11	0	6.5	150	1.00721071428571
11	0	6.5	160	1.00640952380952
11	0	6.5	170	1.00560833333333
11	10	6.5	0	1.01602380952381
11	10	6.5	10	1.01602380952381
11	10	6.5	20	1.01602380952381
11	10	6.5	30	1.01602380952381
11	10	6.5	40	1.01602380952381
11	10	6.5	50	1.01522261904762
11	10	6.5	60	1.01442142857143
11	10	6.5	70	1.01362023809524
11	10	6.5	80	1.01281904761905
11	10	6.5	90	1.01201785714286
11	10	6.5	100	1.01121666666667
11	10	6.5	110	1.01041547619048
11	10	6.5	120	1.00961428571429
11	10	6.5	130	1.0088130952381
11	10	6.5	140	1.0080119047619
11	10	6.5	150	1.00721071428571
11	10	6.5	160	1.00640952380952
11	10	6.5	170	1.00560833333333
11	20	6.5	0	1.01602380952381
11	20	6.5	10	1.01602380952381
11	20	6.5	20	1.01602380952381
11	20	6.5	30	1.01602380952381
11	20	6.5	40	1.01602380952381
11	20	6.5	50	1.01522261904762
11	20	6.5	60	1.01442142857143
11	20	6.5	70	1.01362023809524
11	20	6.5	80	1.01281904761905
11	20	6.5	90	1.01201785714286
11	20	6.5	100	1.01121666666667
11	20	6.5	110	1.01041547619048
11	20	6.5	120	1.00961428571429
11	20	6.5	130	1.0088130952381
11	20	6.5	140	1.0080119047619
11	20	6.5	150	1.00721071428571
11	20	6.5	160	1.00640952380952
11	20	6.5	170	1.00560833333333
11	30	6.5	0	1.01602380952381
11	30	6.5	10	1.01602380952381
11	30	6.5	20	1.01602380952381
11	30	6.5	30	1.01602380952381
11	30	6.5	40	1.01602380952381
11	30	6.5	50	1.01522261904762
11	30	6.5	60	1.01442142857143
11	30	6.5	70	1.01362023809524
11	30	6.5	80	1.01281904761905
11	30	6.5	90	1.01201785714286
11	30	6.5	100	1.01121666666667
11	30	6.5	110	1.01041547619048
11	30	6.5	120	1.00961428571429
11	30	6.5	130	1.0088130952381
11	30	6.5	140	1.0080119047619
11	30	6.5	150	1.00721071428571
11	30	6.5	160	1.00640952380952
11	30	6.5	170	1.00560833333333
11	40	6.5	0	1.01602380952381
11	40	6.5	10	1.01602380952381
11	40	6.5	20	1.01602380952381
11	40	6.5	30	1.01602380952381
11	40	6.5	40	1.01602380952381
11	40	6.5	50	1.01522261904762
11	40	6.5	60	1.01442142857143
11	40	6.5	70	1.01362023809524
11	40	6.5	80	1.01281904761905
11	40	6.5	90	1.01201785714286
11	40	6.5	100	1.01121666666667
11	40	6.5	110	1.01041547619048
11	40	6.5	120	1.00961428571429
11	40	6.5	130	1.0088130952381
11	40	6.5	140	1.0080119047619
11	40	6.5	150	1.00721071428571
11	40	6.5	160	1.00640952380952
11	40	6.5	170	1.00560833333333
11	50	6.5	0	1.01445634920635
11	50	6.5	10	1.01445634920635
11	50	6.5	20	1.01445634920635
11	50	6.5	30	1.01445634920635
11	50	6.5	40	1.01445634920635
11	50	6.5	50	1.01373353174603
11	50	6.5	60	1.01301071428571
11	50	6.5	70	1.0122878968254
11	50	6.5	80	1.01156507936508
11	50	6.5	90	1.01084226190476
11	50	6.5	100	1.01011944444444
11	50	6.5	110	1.00939662698413
11	50	6.5	120	1.00867380952381
11	50	6.5	130	1.00795099206349
11	50	6.5	140	1.00722817460317
11	50	6.5	150	1.00650535714286
11	50	6.5	160	1.00578253968254
11	50	6.5	170	1.00505972222222
11	60	6.5	0	1.01288888888889
11	60	6.5	10	1.01288888888889
11	60	6.5	20	1.01288888888889
11	60	6.5	30	1.01288888888889
11	60	6.5	40	1.01288888888889
11	60	6.5	50	1.01224444444444
11	60	6.5	60	1.0116
11	60	6.5	70	1.01095555555556
11	60	6.5	80	1.01031111111111
11	60	6.5	90	1.00966666666667
11	60	6.5	100	1.00902222222222
11	60	6.5	110	1.00837777777778
11	60	6.5	120	1.00773333333333
11	60	6.5	130	1.00708888888889
11	60	6.5	140	1.00644444444444
11	60	6.5	150	1.0058
11	60	6.5	160	1.00515555555556
11	60	6.5	170	1.00451111111111
11	0	7	0	1.01648015873016
11	0	7	10	1.01648015873016
11	0	7	20	1.01648015873016
11	0	7	30	1.01648015873016
11	0	7	40	1.01648015873016
11	0	7	50	1.01565615079365
11	0	7	60	1.01483214285714
11	0	7	70	1.01400813492063
11	0	7	80	1.01318412698413
11	0	7	90	1.01236011904762
11	0	7	100	1.01153611111111
11	0	7	110	1.0107121031746
11	0	7	120	1.0098880952381
11	0	7	130	1.00906408730159
11	0	7	140	1.00824007936508
11	0	7	150	1.00741607142857
11	0	7	160	1.00659206349206
11	0	7	170	1.00576805555556
11	10	7	0	1.01648015873016
11	10	7	10	1.01648015873016
11	10	7	20	1.01648015873016
11	10	7	30	1.01648015873016
11	10	7	40	1.01648015873016
11	10	7	50	1.01565615079365
11	10	7	60	1.01483214285714
11	10	7	70	1.01400813492063
11	10	7	80	1.01318412698413
11	10	7	90	1.01236011904762
11	10	7	100	1.01153611111111
11	10	7	110	1.0107121031746
11	10	7	120	1.0098880952381
11	10	7	130	1.00906408730159
11	10	7	140	1.00824007936508
11	10	7	150	1.00741607142857
11	10	7	160	1.00659206349206
11	10	7	170	1.00576805555556
11	20	7	0	1.01648015873016
11	20	7	10	1.01648015873016
11	20	7	20	1.01648015873016
11	20	7	30	1.01648015873016
11	20	7	40	1.01648015873016
11	20	7	50	1.01565615079365
11	20	7	60	1.01483214285714
11	20	7	70	1.01400813492063
11	20	7	80	1.01318412698413
11	20	7	90	1.01236011904762
11	20	7	100	1.01153611111111
11	20	7	110	1.0107121031746
11	20	7	120	1.0098880952381
11	20	7	130	1.00906408730159
11	20	7	140	1.00824007936508
11	20	7	150	1.00741607142857
11	20	7	160	1.00659206349206
11	20	7	170	1.00576805555556
11	30	7	0	1.01648015873016
11	30	7	10	1.01648015873016
11	30	7	20	1.01648015873016
11	30	7	30	1.01648015873016
11	30	7	40	1.01648015873016
11	30	7	50	1.01565615079365
11	30	7	60	1.01483214285714
11	30	7	70	1.01400813492063
11	30	7	80	1.01318412698413
11	30	7	90	1.01236011904762
11	30	7	100	1.01153611111111
11	30	7	110	1.0107121031746
11	30	7	120	1.0098880952381
11	30	7	130	1.00906408730159
11	30	7	140	1.00824007936508
11	30	7	150	1.00741607142857
11	30	7	160	1.00659206349206
11	30	7	170	1.00576805555556
11	40	7	0	1.01648015873016
11	40	7	10	1.01648015873016
11	40	7	20	1.01648015873016
11	40	7	30	1.01648015873016
11	40	7	40	1.01648015873016
11	40	7	50	1.01565615079365
11	40	7	60	1.01483214285714
11	40	7	70	1.01400813492063
11	40	7	80	1.01318412698413
11	40	7	90	1.01236011904762
11	40	7	100	1.01153611111111
11	40	7	110	1.0107121031746
11	40	7	120	1.0098880952381
11	40	7	130	1.00906408730159
11	40	7	140	1.00824007936508
11	40	7	150	1.00741607142857
11	40	7	160	1.00659206349206
11	40	7	170	1.00576805555556
11	50	7	0	1.01468452380952
11	50	7	10	1.01468452380952
11	50	7	20	1.01468452380952
11	50	7	30	1.01468452380952
11	50	7	40	1.01468452380952
11	50	7	50	1.01395029761905
11	50	7	60	1.01321607142857
11	50	7	70	1.0124818452381
11	50	7	80	1.01174761904762
11	50	7	90	1.01101339285714
11	50	7	100	1.01027916666667
11	50	7	110	1.00954494047619
11	50	7	120	1.00881071428571
11	50	7	130	1.00807648809524
11	50	7	140	1.00734226190476
11	50	7	150	1.00660803571429
11	50	7	160	1.00587380952381
11	50	7	170	1.00513958333333
11	60	7	0	1.01288888888889
11	60	7	10	1.01288888888889
11	60	7	20	1.01288888888889
11	60	7	30	1.01288888888889
11	60	7	40	1.01288888888889
11	60	7	50	1.01224444444444
11	60	7	60	1.0116
11	60	7	70	1.01095555555556
11	60	7	80	1.01031111111111
11	60	7	90	1.00966666666667
11	60	7	100	1.00902222222222
11	60	7	110	1.00837777777778
11	60	7	120	1.00773333333333
11	60	7	130	1.00708888888889
11	60	7	140	1.00644444444444
11	60	7	150	1.0058
11	60	7	160	1.00515555555556
11	60	7	170	1.00451111111111
11	0	7.5	0	1.01687301587302
11	0	7.5	10	1.01687301587302
11	0	7.5	20	1.01687301587302
11	0	7.5	30	1.01687301587302
11	0	7.5	40	1.01687301587302
11	0	7.5	50	1.01602936507937
11	0	7.5	60	1.01518571428571
11	0	7.5	70	1.01434206349206
11	0	7.5	80	1.01349841269841
11	0	7.5	90	1.01265476190476
11	0	7.5	100	1.01181111111111
11	0	7.5	110	1.01096746031746
11	0	7.5	120	1.01012380952381
11	0	7.5	130	1.00928015873016
11	0	7.5	140	1.00843650793651
11	0	7.5	150	1.00759285714286
11	0	7.5	160	1.00674920634921
11	0	7.5	170	1.00590555555556
11	10	7.5	0	1.01687301587302
11	10	7.5	10	1.01687301587302
11	10	7.5	20	1.01687301587302
11	10	7.5	30	1.01687301587302
11	10	7.5	40	1.01687301587302
11	10	7.5	50	1.01602936507937
11	10	7.5	60	1.01518571428571
11	10	7.5	70	1.01434206349206
11	10	7.5	80	1.01349841269841
11	10	7.5	90	1.01265476190476
11	10	7.5	100	1.01181111111111
11	10	7.5	110	1.01096746031746
11	10	7.5	120	1.01012380952381
11	10	7.5	130	1.00928015873016
11	10	7.5	140	1.00843650793651
11	10	7.5	150	1.00759285714286
