windSpeed	relativeAngle	shipSpeed	value
1	3.81407483429035	15	2.2172507698243E-03
1	3.82174428498677	15	2.19159803479989E-03
1	3.80016371619281	15	2.16614054600532E-03
1	3.74898516811665	15	2.14107204983987E-03
1	3.66809375079773	15	2.11658333214506E-03
1	3.55762510279983	15	2.09286076555629E-03
1	3.41798109191209	15	1.91596275283759E-03
1	3.24984302390392	15	1.89591926269234E-03
1	3.05418158825289	15	1.87706495313026E-03
1	2.83226276628492	15	1.85954331523227E-03
1	2.58564896509813	15	1.8434876977507E-03
1	2.31619472601076	15	1.74400682046162E-03
1	2.02603649224863	15	1.73183125292127E-03
1	1.71757610643486	15	1.72136772370143E-03
1	1.39345793874023	15	1.42636990088127E-03
1	1.05653981083767	15	1.42069491323355E-03
1	0.709858163861985	15	1.41661021650355E-03
1	0.356588201401748	15	1.55655488749186E-05
1	7.14285709845684E-04	15	1.55564875605474E-05
1	0	16	2.29383228770121E-05
1	0.293807675083085	16	2.29286574448472E-05
1	0.585756472324665	16	2.08044062506711E-03
1	0.873992312079363	16	2.07608355566536E-03
1	1.15667084219754	16	2.0700301540784E-03
1	1.43196262870619	16	2.0623264910074E-03
1	1.69805873636539	16	2.46515472912279E-03
1	1.95317682458835	16	2.45216726316629E-03
1	2.1955678795892	16	2.43745244495982E-03
1	2.4235236968572	16	2.42112226463931E-03
1	2.63538521850426	16	2.5204532977031E-03
1	2.82955181694257	16	2.50034177427831E-03
1	3.00449159888308	16	2.47896179303915E-03
1	3.15875278091679	16	2.45647607007504E-03
1	3.29097615906519	16	2.43305573679408E-03
1	3.39990865885633	16	2.40887903731559E-03
1	3.48441790906032	16	2.38412997187763E-03
1	3.54350773085729	16	2.54875811008652E-03
1	3.57633437499735	16	2.52139500536727E-03
1	3.58222327312299	16	2.49403191610835E-03
1	3.56068599729094	16	2.46687709174985E-03
1	3.51143704619029	16	2.44013719651335E-03
1	3.43441000096071	16	2.23428664712618E-03
1	3.32977252229125	16	2.2108664216373E-03
1	3.19793959904965	16	2.18838082350575E-03
1	3.03958441329457	16	2.1670009803339E-03
1	2.85564616384468	16	2.14688960414582E-03
1	2.64733419722574	16	2.12819975283189E-03
1	2.41612783661392	16	2.01294999286516E-03
1	2.16377138057584	16	1.99823530843806E-03
1	1.89226386577422	16	1.98524796805598E-03
1	1.60384334997518	16	1.97408681183819E-03
1	1.3009656685502	16	1.63635757938275E-03
1	0.986277840208535	16	1.63030423296782E-03
1	0.662586533328318	16	0.001625947204168
1	0.332822237608002	16	1.78680154631244E-05
1	6.66666662575442E-04	16	1.78583501274011E-05
1	0	17	2.57164332378154E-05
1	0.27748183782481	17	2.57061637101127E-05
1	0.553189040558764	17	2.33260875818407E-03
1	0.825352021740336	17	2.32797934778052E-03
1	1.09221141091491	17	2.32154757505217E-03
1	1.35202345746294	17	2.31336239045468E-03
1	1.60306578637296	17	2.76588711587393E-03
1	1.84364361785202	17	2.75208784743103E-03
1	2.07209655732666	17	2.73645325612619E-03
1	2.28680605486006	17	2.71910233230368E-03
1	2.48620362274629	17	2.70016712875546E-03
1	2.66877988641267	17	2.81042236487469E-03
1	2.83309452607816	17	2.78770598915386E-03
1	2.9777871441749	17	2.76381475610863E-03
1	3.10158906566276	17	2.73893049402252E-03
1	3.20333604447405	17	2.71324258846389E-03
1	3.28198180901831	17	2.68694654116616E-03
1	3.33661233283868	17	2.66024248153278E-03
1	3.3664606634298	17	2.63333364433575E-03
1	3.37092208371263	17	2.60642482210202E-03
1	3.34956931818055	17	2.57972080706176E-03
1	3.30216743150434	17	2.55342483243651E-03
1	3.2286880044611	17	2.52773702557477E-03
1	3.12932211431725	17	2.50285288509413E-03
1	3.00449159888308	17	2.47896179303915E-03
1	2.85485805055765	17	2.45624557330152E-03
1	2.68132897422609	17	2.43487710826877E-03
1	2.48506055605925	17	0.002302767499692
1	2.26745653351457	17	2.28541673169691E-03
1	2.03016273312749	17	2.26978229150127E-03
1	1.77505695292125	17	2.25598316482014E-03
1	1.50423400872337	17	2.24412436992755E-03
1	1.21998593364054	17	1.86076819358862E-03
1	0.924777509627139	17	1.85433648310963E-03
1	0.621217508940268	17	1.84970711854553E-03
1	0.312026218686436	17	2.03292313184529E-05
1	6.24999996207556E-04	17	2.03189618204244E-05
1	0	18	2.86532929696017E-05
1	0.262874815730956	18	2.8642419346361E-05
1	0.524052199225577	18	2.59920045121277E-03
1	0.781839950345835	18	2.5942986955343E-03
1	1.03455644070415	18	2.5874885457371E-03
1	1.28053616722124	18	2.57882183196457E-03
1	1.51813562343613	18	3.08393882418694E-03
1	1.7457395884039	18	3.06932773799761E-03
1	1.96176792720365	18	3.05277335619039E-03
1	2.16468298907656	18	3.0344016695924E-03
1	2.35299767855827	18	3.01435249982147E-03
1	2.52528426113622	18	3.13866655669845E-03
1	2.68018394739272	18	3.11461376044929E-03
1	2.81641727772834	18	3.08931698983708E-03
1	2.9327953030876	18	3.06296877036199E-03
1	3.02823152522657	18	3.03576962950142E-03
1	3.10175452275011	18	3.00792657032832E-03
1	3.15252114645528	18	2.97965149621878E-03
1	3.17983011986423	18	2.95115959819214E-03
1	3.18313582909962	18	2.92266771698344E-03
1	3.16206203189465	18	2.89439269281583E-03
1	3.11641516062038	18	2.86654971510623E-03
1	3.04619684151116	18	2.83935068484196E-03
1	2.95161520518647	18	2.81300260177984E-03
1	2.83309452607816	18	2.78770598915386E-03
1	2.6912827048266	18	2.76365336776822E-03
1	2.52705610254571	18	2.74102779052965E-03
1	2.34152125321599	18	2.59357378597797E-03
1	2.13601302371914	18	2.57520227409512E-03
1	1.91208886226886	18	0.002558648061721
1	1.67151887553502	18	2.54403713448232E-03
1	1.416271600724	18	2.10826857227436E-03
1	1.14849548695059	18	2.09960194450551E-03
1	0.870496263655791	18	2.09279186446528E-03
1	0.58471054366498	18	2.08789016021988E-03
1	0.293676174245396	18	2.29491964928342E-05
